INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-01-0000-2019-402,CA0010000,1/6/2019,16:20,DUBLIN,ALAMEDA,CA,94568,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,2,1
URSUS-01-0000-2019-481,CA0010000,4/8/2019,10:30,DUBLIN,ALAMEDA,CA,94568,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,5,1
URSUS-01-0000-2019-684,CA0010000,12/13/2019,22:30,SAN LEANDRO,ALAMEDA,CA,94578,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-01-0000-2019-6fc,CA0010000,3/13/2019,16:33,SAN LEANDRO,ALAMEDA,CA,94578,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-01-0000-2019-701,CA0010000,11/26/2019,06:00,DUBLIN,ALAMEDA,CA,94568,FALSE,FALSE,TRUE,TRUE,in_custody_event,awaiting_booking,1,3,1
URSUS-01-0000-2019-d18,CA0010000,6/6/2019,13:43,OAKLAND,ALAMEDA,CA,94621,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-01-0400-2019-5d0,CA0010400,5/25/2019,21:24,EMERYVILLE,ALAMEDA,CA,94608,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-01-0400-2019-92d,CA0010400,10/26/2019,15:56,EMERYVILLE,ALAMEDA,CA,94608,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-01-0500-2019-1a6,CA0010500,1/3/2019,11:30,SAN JOSE,SANTA CLARA,CA,95128,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-01-0500-2019-8b4,CA0010500,4/18/2019,21:49,FREMONT,ALAMEDA,CA,94538,FALSE,FALSE,TRUE,TRUE,ambush,,1,3,1
URSUS-01-0600-2019-302,CA0010600,8/13/2019,08:30,HAYWARD,ALAMEDA,CA,94544,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-01-0600-2019-3fd,CA0010600,5/13/2019,15:00,HAYWARD,ALAMEDA,CA,94545,FALSE,FALSE,FALSE,TRUE,call_for_service,,2,3,1
URSUS-01-0600-2019-6ff,CA0010600,2/26/2019,10:00,HAYWARD,ALAMEDA,CA,94542,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-01-0600-2019-7c8,CA0010600,6/18/2019,00:43,HAYWARD,ALAMEDA,CA,94545,FALSE,FALSE,TRUE,TRUE,in_progress,,2,2,1
URSUS-01-0600-2019-c1f,CA0010600,10/3/2019,00:56,HAYWARD,ALAMEDA,CA,94544,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-01-1200-2019-c2f,CA0011200,6/11/2019,16:04,SAN LEANDRO,ALAMEDA,CA,94577,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-01-1300-2019-360,CA0011300,3/1/2019,00:32,UNION CITY,ALAMEDA,CA,94587,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-01-2100-2019-f4c,CA0012100,2/21/2019,06:21,PITTSBURG,CONTRA COSTA,CA,94565,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-04-0000-2019-49b,CA0040000,1/18/2019,17:50,OROVILLE,BUTTE,CA,95965,FALSE,FALSE,TRUE,TRUE,in_custody_event,other,1,3,1
URSUS-04-0000-2019-f5b,CA0040000,1/28/2019,12:21,RICHVALE,BUTTE,CA,95974,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,11,1
URSUS-04-0300-2019-b1e,CA0040300,6/4/2019,04:56,GRIDLEY,BUTTE,CA,95948,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,2,1
URSUS-07-0000-2019-8aa,CA0070000,6/6/2019,10:23,BAY POINT,CONTRA COSTA,CA,94565,FALSE,FALSE,TRUE,TRUE,consensual,booked_no_charge,1,1,1
URSUS-07-0100-2019-1f9,CA0070100,5/19/2019,07:14,ANTIOCH,CONTRA COSTA,CA,94509,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-07-0100-2019-29b,CA0070100,1/28/2019,10:38,ANTIOCH,CONTRA COSTA,CA,94531,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-07-0100-2019-3eb,CA0070100,4/17/2019,12:39,ANTIOCH,CONTRA COSTA,CA,94531,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-07-0100-2019-465,CA0070100,4/14/2019,02:24,ANTIOCH,CONTRA COSTA,CA,94509,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-07-0100-2019-4bd,CA0070100,4/25/2019,13:59,ANTIOCH,CONTRA COSTA,CA,94509,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-07-0100-2019-8d7,CA0070100,5/18/2019,21:33,ANTIOCH,CONTRA COSTA,CA,94509,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-07-0100-2019-ace,CA0070100,11/7/2019,20:14,ANTIOCH,CONTRA COSTA,CA,94531,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-07-0100-2019-da3,CA0070100,10/20/2019,16:31,ANTIOCH,CONTRA COSTA,CA,94531,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,1,1
URSUS-07-0100-2019-e3e,CA0070100,2/10/2019,23:30,ANTIOCH,CONTRA COSTA,CA,94531,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-07-0100-2019-fff,CA0070100,4/19/2019,00:25,ANTIOCH,CONTRA COSTA,CA,94509,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-07-0400-2019-25c,CA0070400,12/1/2019,11:45,CONCORD,CONTRA COSTA,CA,94520,FALSE,FALSE,FALSE,TRUE,in_progress,other,1,2,1
URSUS-07-0400-2019-8a8,CA0070400,8/2/2019,16:11,CONCORD,CONTRA COSTA,CA,94520,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,2
URSUS-07-0600-2019-a59,CA0070600,7/30/2019,02:13,RODEO,CONTRA COSTA,CA,94572,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-07-1000-2019-287,CA0071000,11/10/2019,17:25,VALLEJO,SOLANO,CA,94589,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-07-1000-2019-53c,CA0071000,4/11/2019,02:33,RICHMOND,CONTRA COSTA,CA,94805,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-07-1000-2019-f5a,CA0071000,2/27/2019,19:53,RICHMOND,CONTRA COSTA,CA,94801,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-07-1200-2019-dc3,CA0071200,6/2/2019,17:08,WALNUT CREEK,CONTRA COSTA,CA,94595,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-09-0000-2019-0ec,CA0090000,10/23/2019,00:26,PLACERVILLE,EL DORADO,CA,95667,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-10-0000-2019-51b,CA0100000,1/11/2019,15:02,FRESNO,FRESNO,CA,93703,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-10-0000-2019-700,CA0100000,2/7/2019,11:00,TOLLHOUSE,FRESNO,CA,93667,FALSE,FALSE,TRUE,TRUE,call_for_service,booked_no_charge,1,1,1
URSUS-10-0000-2019-a80,CA0100000,4/27/2019,10:24,AUBERRY,FRESNO,CA,93602,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-10-0100-2019-9ac,CA0100100,1/28/2019,20:54,CLOVIS,FRESNO,CA,93612,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-10-0500-2019-472,CA0100500,1/5/2019,12:47,FRESNO,FRESNO,CA,93710,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-10-0500-2019-54d,CA0100500,8/6/2019,09:00,FRESNO,FRESNO,CA,93706,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-10-0500-2019-638,CA0100500,11/6/2019,21:30,FRESNO,FRESNO,CA,93705,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-10-0500-2019-72f,CA0100500,11/22/2019,22:56,FRESNO,FRESNO,CA,93706,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-10-0500-2019-f56,CA0100500,6/28/2019,21:43,FRESNO,FRESNO,CA,93703,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-10-0600-2019-333,CA0100600,9/6/2019,01:05,HURON,FRESNO,CA,93234,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-10-0600-2019-c8f,CA0100600,5/19/2019,21:00,HURON,FRESNO,CA,93234,FALSE,FALSE,FALSE,FALSE,in_progress,,1,2,1
URSUS-12-0000-2019-870,CA0120000,6/10/2019,23:43,EUREKA,HUMBOLDT,CA,95501,FALSE,FALSE,FALSE,FALSE,in_custody_event,in_transit,1,1,1
URSUS-12-0300-2019-ca2,CA0120300,10/4/2019,23:12,EUREKA,HUMBOLDT,CA,95501,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-13-0000-2019-3ea,CA0130000,12/5/2019,10:27,EL CENTRO,IMPERIAL,CA,92243,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,1,1
URSUS-13-0000-2019-977,CA0130000,10/26/2019,17:55,BRAWLEY,IMPERIAL,CA,92227,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-13-0000-2019-9db,CA0130000,2/2/2019,08:59,HOLTVILLE,IMPERIAL,CA,92250,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,1,1
URSUS-13-0400-2019-064,CA0130400,12/29/2019,07:04,EL CENTRO,IMPERIAL,CA,92243,FALSE,FALSE,FALSE,TRUE,in_progress,,1,3,1
URSUS-15-0000-2019-4b4,CA0150000,7/14/2019,03:19,BAKERSFIELD,KERN,CA,93308,FALSE,FALSE,TRUE,TRUE,welfare_check,,1,1,1
URSUS-15-0000-2019-a10,CA0150000,12/28/2019,17:13,BAKERSFIELD,KERN,CA,93305,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,5,1
URSUS-15-0200-2019-011,CA0150200,1/20/2019,00:14,BAKERSFIELD,KERN,CA,93313,FALSE,FALSE,TRUE,TRUE,call_for_service,other,1,2,1
URSUS-15-0200-2019-029,CA0150200,4/13/2019,16:49,BAKERSFIELD,KERN,CA,93311,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-15-0200-2019-212,CA0150200,3/12/2019,21:05,BAKERSFIELD,KERN,CA,93304,FALSE,FALSE,TRUE,TRUE,in_progress,,2,1,1
URSUS-15-0200-2019-5b6,CA0150200,1/27/2019,22:39,BAKERSFIELD,KERN,CA,93305,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-15-0200-2019-6c7,CA0150200,10/6/2019,18:52,BAKERSFIELD,KERN,CA,93305,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-15-0200-2019-882,CA0150200,5/28/2019,01:34,BAKERSFIELD,KERN,CA,93309,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-15-0200-2019-8f8,CA0150200,3/18/2019,00:50,BAKERSFIELD,KERN,CA,93307,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-15-0200-2019-91c,CA0150200,7/9/2019,01:50,BAKERSFIELD,KERN,CA,93305,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-15-0200-2019-9d8,CA0150200,3/1/2019,21:32,BAKERSFIELD,KERN,CA,93306,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-15-0200-2019-a9a,CA0150200,9/16/2019,03:25,BAKERSFIELD,KERN,CA,93305,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-15-0200-2019-afc,CA0150200,9/19/2019,01:33,BAKERSFIELD,KERN,CA,93307,FALSE,FALSE,TRUE,TRUE,consensual,,1,3,1
URSUS-15-0200-2019-c62,CA0150200,2/11/2019,18:04,BAKERSFIELD,KERN,CA,93306,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-15-0200-2019-fd2,CA0150200,7/4/2019,21:26,BAKERSFIELD,KERN,CA,93304,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-15-0300-2019-297,CA0150300,6/14/2019,00:41,DELANO,TULARE,CA,93215,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-15-0900-2019-3f3,CA0150900,5/21/2019,21:37,GOLDEN HILLS,KERN,CA,93561,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-15-1100-2019-c8e,CA0151100,9/14/2019,22:52,CALIFORNIA CITY,KERN,CA,93505,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-16-0000-2019-632,CA0160000,4/25/2019,22:04,LEMOORE,KINGS,CA,93245,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-16-0000-2019-fda,CA0160000,6/18/2019,05:34,HANFORD,KINGS,CA,93230,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,4,2
URSUS-16-0300-2019-6ec,CA0160300,11/9/2019,19:37,LEMOORE,KINGS,CA,93245,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,2,1
URSUS-17-0000-2019-28e,CA0170000,12/31/2019,19:01,LAKEPORT,LAKE,CA,95453,FALSE,FALSE,FALSE,FALSE,in_custody_event,out_of_court,1,1,1
URSUS-17-0000-2019-606,CA0170000,7/17/2019,21:34,NICE,LAKE,CA,95464,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-17-0000-2019-702,CA0170000,12/28/2019,21:50,CLEARLAKE OAKS,LAKE,CA,95423,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-17-0000-2019-a80,CA0170000,9/28/2019,08:15,LAKEPORT,LAKE,CA,95453,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-17-0200-2019-90d,CA0170200,7/15/2019,20:40,CLEARLAKE,LAKE,CA,95422,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,1,1
URSUS-19-0000-2019-005,CA0190000,10/5/2019,10:58,MONROVIA,LOS ANGELES,CA,91016,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-049,CA0190000,11/14/2019,11:15,LOS ANGELES,LOS ANGELES,CA,90047,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-19-0000-2019-06c,CA0190000,5/24/2019,01:30,LA PUENTE,LOS ANGELES,CA,91744,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,7,1
URSUS-19-0000-2019-085,CA0190000,3/16/2019,21:14,PALMDALE,LOS ANGELES,CA,93552,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-0000-2019-131,CA0190000,3/12/2019,12:00,LAKEWOOD,LOS ANGELES,CA,90712,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-188,CA0190000,6/10/2019,22:15,COMMERCE,LOS ANGELES,CA,90040,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-19d,CA0190000,3/14/2019,22:31,HUNTINGTON PARK,LOS ANGELES,CA,90255,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-1ab,CA0190000,9/8/2019,05:35,CARSON,LOS ANGELES,CA,90745,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,9,1
URSUS-19-0000-2019-226,CA0190000,6/21/2019,14:25,EAST LOS ANGELES,LOS ANGELES,CA,90022,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,1
URSUS-19-0000-2019-249,CA0190000,11/20/2019,18:00,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_awaiting_trial,1,2,1
URSUS-19-0000-2019-27a,CA0190000,9/12/2019,12:43,SANTA CLARITA,LOS ANGELES,CA,91355,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-2a9,CA0190000,11/25/2019,15:52,EAST LOS ANGELES,LOS ANGELES,CA,90022,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,2,1
URSUS-19-0000-2019-301,CA0190000,8/25/2019,21:18,CARSON,LOS ANGELES,CA,90745,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-0000-2019-31c,CA0190000,11/13/2019,08:35,LOS ANGELES,LOS ANGELES,CA,90063,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-33f,CA0190000,1/20/2019,14:35,LOS ANGELES,LOS ANGELES,CA,90001,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-0000-2019-363,CA0190000,3/31/2019,22:47,COMPTON,LOS ANGELES,CA,90220,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,2,1
URSUS-19-0000-2019-36f,CA0190000,12/31/2019,05:07,LOS ANGELES,LOS ANGELES,CA,90034,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-0000-2019-382,CA0190000,4/27/2019,19:20,WHITTIER,LOS ANGELES,CA,90605,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-53a,CA0190000,8/1/2019,01:00,SANTA CLARITA,LOS ANGELES,CA,91350,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-553,CA0190000,7/27/2019,18:25,LANCASTER,LOS ANGELES,CA,93534,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-19-0000-2019-738,CA0190000,5/12/2019,18:17,COMPTON,LOS ANGELES,CA,90221,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-742,CA0190000,10/24/2019,14:51,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,5,1
URSUS-19-0000-2019-75f,CA0190000,10/6/2019,22:40,WHITTIER,LOS ANGELES,CA,90606,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-0000-2019-77f,CA0190000,2/17/2019,18:04,LANCASTER,LOS ANGELES,CA,93534,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-0000-2019-7af,CA0190000,10/24/2019,07:30,LOS ANGELES,LOS ANGELES,CA,91604,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,2,1
URSUS-19-0000-2019-7d7,CA0190000,6/29/2019,11:20,LANCASTER,LOS ANGELES,CA,93534,TRUE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-7dc,CA0190000,6/6/2019,19:30,LOS ANGELES,LOS ANGELES,CA,90061,FALSE,FALSE,TRUE,TRUE,consensual,,2,2,1
URSUS-19-0000-2019-7fe,CA0190000,3/17/2019,10:11,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,1,1
URSUS-19-0000-2019-846,CA0190000,9/20/2019,16:04,CITY OF INDUSTRY,LOS ANGELES,CA,91744,FALSE,FALSE,FALSE,TRUE,in_custody_event,awaiting_booking,1,6,1
URSUS-19-0000-2019-858,CA0190000,7/18/2019,18:42,PALMDALE,LOS ANGELES,CA,93550,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-0000-2019-884,CA0190000,12/18/2019,18:50,PASADENA,LOS ANGELES,CA,91103,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-19-0000-2019-88c,CA0190000,7/3/2019,23:19,COMPTON,LOS ANGELES,CA,90220,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,2,4,1
URSUS-19-0000-2019-8e7,CA0190000,10/30/2019,07:04,LANCASTER,LOS ANGELES,CA,93535,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-91b,CA0190000,7/26/2019,16:43,MALIBU,LOS ANGELES,CA,90265,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-93a,CA0190000,5/21/2019,12:28,LYNWOOD,LOS ANGELES,CA,90262,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-0000-2019-947,CA0190000,9/24/2019,10:15,PALMDALE,LOS ANGELES,CA,93552,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-0000-2019-95d,CA0190000,9/9/2019,00:10,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,FALSE,TRUE,in_custody_event,awaiting_booking,1,3,1
URSUS-19-0000-2019-97a,CA0190000,7/10/2019,22:18,COMMERCE,LOS ANGELES,CA,90040,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-98c,CA0190000,8/25/2019,01:04,ROWLAND HEIGHTS,LOS ANGELES,CA,91748,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-a80,CA0190000,7/31/2019,23:25,LOS ANGELES,LOS ANGELES,CA,90063,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-ab1,CA0190000,5/17/2019,17:17,ALTADENA,LOS ANGELES,CA,91001,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,6,1
URSUS-19-0000-2019-abc,CA0190000,6/27/2019,22:58,EAST LOS ANGELES,LOS ANGELES,CA,90022,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-ace,CA0190000,8/2/2019,09:29,SOUTH GATE,LOS ANGELES,CA,90280,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-0000-2019-b37,CA0190000,10/23/2019,09:25,PALMDALE,LOS ANGELES,CA,93550,TRUE,FALSE,TRUE,TRUE,pre_planned,,1,6,1
URSUS-19-0000-2019-b4b,CA0190000,8/1/2019,01:00,LOS ANGELES,LOS ANGELES,CA,90043,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-b62,CA0190000,4/22/2019,18:25,PALMDALE,LOS ANGELES,CA,93551,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-be2,CA0190000,9/2/2019,02:06,COMMERCE,LOS ANGELES,CA,90040,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,2,1
URSUS-19-0000-2019-be5,CA0190000,10/3/2019,15:25,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,1,1
URSUS-19-0000-2019-bee,CA0190000,6/14/2019,19:00,PEARBLOSSOM,LOS ANGELES,CA,93553,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0000-2019-bf2,CA0190000,4/4/2019,21:20,WHITTIER,LOS ANGELES,CA,90604,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-c26,CA0190000,11/29/2019,02:40,SANTA MONICA,LOS ANGELES,CA,90401,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-0000-2019-c34,CA0190000,6/6/2019,22:27,INGLEWOOD,LOS ANGELES,CA,90303,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-cca,CA0190000,6/18/2019,10:29,LONG BEACH,LOS ANGELES,CA,90810,FALSE,FALSE,TRUE,TRUE,in_progress,,2,7,1
URSUS-19-0000-2019-ccd,CA0190000,1/30/2019,01:48,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,FALSE,TRUE,in_custody_event,booked_no_charge,1,4,1
URSUS-19-0000-2019-e12,CA0190000,5/3/2019,01:00,WEST HOLLYWOOD,LOS ANGELES,CA,90069,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
