INCIDENT_ID,ORI,INCIDENT_DATE_STR,INCIDENT_TIME_STR,CITY,COUNTY,STATE,ZIP_CODE,MULTIPLE_LOCATIONS,ON_K12_CAMPUS,ARREST_MADE,CRIME_REPORT_FILED,CONTACT_REASON,IN_CUSTODY_REASON,NUM_INVOLVED_CIVILIANS,NUM_INVOLVED_OFFICERS,NUM_INVOLVED_AGENCIES
URSUS-19-0000-2019-e85,CA0190000,8/8/2019,09:45,SOUTH EL MONTE,LOS ANGELES,CA,91733,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,3,1
URSUS-19-0000-2019-ea0,CA0190000,7/10/2019,21:00,PALMDALE,LOS ANGELES,CA,93550,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,1
URSUS-19-0000-2019-ead,CA0190000,12/16/2019,17:38,LOS ANGELES,LOS ANGELES,CA,90063,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-0000-2019-edb,CA0190000,4/13/2019,12:20,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,FALSE,TRUE,in_custody_event,sentenced,1,5,1
URSUS-19-0000-2019-f5d,CA0190000,10/10/2019,11:16,BELL GARDENS,LOS ANGELES,CA,90201,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-0100-2019-e41,CA0190100,2/26/2019,19:55,ALHAMBRA,LOS ANGELES,CA,91801,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-013G-2019-322,CA019013G,10/22/2019,12:45,CARSON,LOS ANGELES,CA,90745,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,1,1
URSUS-19-0500-2019-3f2,CA0190500,9/5/2019,21:09,AZUSA,LOS ANGELES,CA,91702,FALSE,FALSE,TRUE,TRUE,call_for_service,,2,1,1
URSUS-19-0B00-2019-31e,CA0190B00,4/12/2019,14:50,LOS ANGELES,LOS ANGELES,CA,90057,FALSE,FALSE,TRUE,TRUE,consensual,,1,1,1
URSUS-19-0B00-2019-585,CA0190B00,7/15/2019,11:10,LOS ANGELES,LOS ANGELES,CA,90003,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-0J00-2019-965,CA0190J00,12/6/2019,22:30,LOS ANGELES,LOS ANGELES,CA,90045,FALSE,FALSE,TRUE,FALSE,consensual,,1,1,1
URSUS-19-1600-2019-18d,CA0191600,9/19/2019,21:21,COVINA,LOS ANGELES,CA,91722,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-2000-2019-dcc,CA0192000,5/10/2019,14:45,VERNON,LOS ANGELES,CA,90058,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,6,2
URSUS-19-2200-2019-988,CA0192200,12/3/2019,12:25,EL MONTE,LOS ANGELES,CA,91733,FALSE,FALSE,FALSE,TRUE,welfare_check,,1,1,1
URSUS-19-2200-2019-ee5,CA0192200,10/13/2019,14:40,EL MONTE,LOS ANGELES,CA,91731,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-19-2400-2019-5c7,CA0192400,5/13/2019,21:46,GARDENA,LOS ANGELES,CA,90249,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-2500-2019-71c,CA0192500,2/1/2019,13:53,GLENDALE,LOS ANGELES,CA,91207,FALSE,FALSE,TRUE,TRUE,call_for_service,booked_awaiting_trial,1,1,1
URSUS-19-2600-2019-92e,CA0192600,9/6/2019,12:14,GLENDORA,LOS ANGELES,CA,91740,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-2800-2019-3a4,CA0192800,4/7/2019,09:18,LAWNDALE,LOS ANGELES,CA,90260,TRUE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-2800-2019-697,CA0192800,4/7/2019,17:57,HAWTHORNE,LOS ANGELES,CA,90250,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-2900-2019-54a,CA0192900,5/17/2019,22:42,HERMOSA BEACH,LOS ANGELES,CA,90254,FALSE,FALSE,TRUE,TRUE,consensual,,1,2,1
URSUS-19-2900-2019-df5,CA0192900,11/18/2019,19:45,HERMOSA BEACH,LOS ANGELES,CA,90254,FALSE,FALSE,TRUE,TRUE,in_custody_event,booked_awaiting_trial,1,4,1
URSUS-19-3300-2019-0a2,CA0193300,3/27/2019,15:26,INGLEWOOD,LOS ANGELES,CA,90301,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4100-2019-0ab,CA0194100,6/18/2019,17:35,LONG BEACH,LOS ANGELES,CA,90802,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2019-1da,CA0194100,4/7/2019,18:18,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2019-1dd,CA0194100,3/19/2019,07:47,LONG BEACH,LOS ANGELES,CA,90803,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4100-2019-217,CA0194100,12/10/2019,16:58,LONG BEACH,LOS ANGELES,CA,90810,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4100-2019-2b5,CA0194100,10/23/2019,00:20,LONG BEACH,LOS ANGELES,CA,90805,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4100-2019-318,CA0194100,12/29/2019,22:02,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4100-2019-3a3,CA0194100,3/2/2019,18:30,LONG BEACH,LOS ANGELES,CA,90802,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2019-41b,CA0194100,8/27/2019,17:19,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4100-2019-4e6,CA0194100,2/23/2019,00:57,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4100-2019-62a,CA0194100,2/9/2019,23:34,LONG BEACH,LOS ANGELES,CA,90802,FALSE,FALSE,FALSE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-4100-2019-786,CA0194100,9/19/2019,23:30,LONG BEACH,LOS ANGELES,CA,90804,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4100-2019-7d3,CA0194100,8/7/2019,03:23,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4100-2019-942,CA0194100,12/16/2019,13:52,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2019-a49,CA0194100,8/4/2019,22:18,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,4,1
URSUS-19-4100-2019-aee,CA0194100,7/7/2019,23:36,LONG BEACH,LOS ANGELES,CA,90804,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4100-2019-b2f,CA0194100,11/11/2019,13:20,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-4100-2019-be4,CA0194100,8/22/2019,00:16,LONG BEACH,LOS ANGELES,CA,90803,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,3,1
URSUS-19-4100-2019-cf8,CA0194100,9/28/2019,09:23,LONG BEACH,LOS ANGELES,CA,90805,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4100-2019-d41,CA0194100,2/28/2019,15:20,LONG BEACH,LOS ANGELES,CA,90804,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4100-2019-fc6,CA0194100,6/14/2019,22:03,LONG BEACH,LOS ANGELES,CA,90813,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-4200-2019-08e,CA0194200,10/22/2019,21:39,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,TRUE,in_progress,,2,3,1
URSUS-19-4200-2019-0bf,CA0194200,8/27/2019,22:30,LOS ANGELES,LOS ANGELES,CA,91335,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-103,CA0194200,6/1/2019,19:01,LOS ANGELES,LOS ANGELES,CA,90744,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,1
URSUS-19-4200-2019-10b,CA0194200,10/1/2019,21:15,LOS ANGELES,LOS ANGELES,CA,91324,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,11,1
URSUS-19-4200-2019-140,CA0194200,1/11/2019,05:20,LOS ANGELES,LOS ANGELES,CA,91402,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,5,1
URSUS-19-4200-2019-152,CA0194200,5/20/2019,23:03,LOS ANGELES,LOS ANGELES,CA,90061,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2019-1a8,CA0194200,11/9/2019,16:30,LOS ANGELES,LOS ANGELES,CA,90291,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-1c0,CA0194200,8/2/2019,02:00,LOS ANGELES,LOS ANGELES,CA,91402,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-19-4200-2019-1d5,CA0194200,10/16/2019,07:35,LOS ANGELES,LOS ANGELES,CA,90012,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-19-4200-2019-2eb,CA0194200,8/19/2019,22:00,LOS ANGELES,LOS ANGELES,CA,90037,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,9,1
URSUS-19-4200-2019-2ef,CA0194200,2/26/2019,12:09,LOS ANGELES,LOS ANGELES,CA,90013,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-19-4200-2019-34b,CA0194200,4/30/2019,22:56,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,9,1
URSUS-19-4200-2019-354,CA0194200,6/30/2019,01:05,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2019-361,CA0194200,6/14/2019,22:55,LOS ANGELES,LOS ANGELES,CA,90731,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-19-4200-2019-444,CA0194200,5/10/2019,09:49,LOS ANGELES,LOS ANGELES,CA,90019,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,7,1
URSUS-19-4200-2019-47f,CA0194200,7/26/2019,23:21,LOS ANGELES,LOS ANGELES,CA,90037,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2019-509,CA0194200,6/4/2019,06:10,PLAYA DEL REY,LOS ANGELES,CA,90291,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-4200-2019-59b,CA0194200,11/19/2019,08:13,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,FALSE,TRUE,consensual,,1,2,1
URSUS-19-4200-2019-5b6,CA0194200,8/12/2019,12:20,LOS ANGELES,LOS ANGELES,CA,90036,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,6,1
URSUS-19-4200-2019-5d2,CA0194200,7/2/2019,08:45,LOS ANGELES,LOS ANGELES,CA,90049,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2019-5e7,CA0194200,6/5/2019,16:49,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-4200-2019-5f4,CA0194200,5/28/2019,23:17,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-19-4200-2019-613,CA0194200,3/26/2019,08:20,LOS ANGELES,LOS ANGELES,CA,90272,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,5,1
URSUS-19-4200-2019-62b,CA0194200,2/14/2019,06:52,LOS ANGELES,LOS ANGELES,CA,90017,FALSE,FALSE,FALSE,TRUE,consensual,,1,1,1
URSUS-19-4200-2019-638,CA0194200,4/10/2019,19:45,LOS ANGELES,LOS ANGELES,CA,90065,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-659,CA0194200,8/14/2019,17:50,LOS ANGELES,LOS ANGELES,CA,90291,FALSE,FALSE,TRUE,TRUE,consensual,,1,5,1
URSUS-19-4200-2019-67f,CA0194200,9/24/2019,19:23,LOS ANGELES,LOS ANGELES,CA,90008,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2019-681,CA0194200,3/15/2019,18:35,TUJUNGA,LOS ANGELES,CA,91042,FALSE,FALSE,TRUE,FALSE,in_progress,,1,4,1
URSUS-19-4200-2019-69b,CA0194200,9/23/2019,18:23,LOS ANGELES,LOS ANGELES,CA,90744,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-766,CA0194200,3/9/2019,07:20,LOS ANGELES,LOS ANGELES,CA,91304,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-78e,CA0194200,10/14/2019,13:15,LOS ANGELES,LOS ANGELES,CA,91606,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2019-7d9,CA0194200,8/19/2019,16:32,LOS ANGELES,LOS ANGELES,CA,91331,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-7f5,CA0194200,7/2/2019,17:00,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-4200-2019-876,CA0194200,4/14/2019,14:15,LOS ANGELES,LOS ANGELES,CA,90014,FALSE,FALSE,FALSE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2019-898,CA0194200,7/16/2019,18:43,LOS ANGELES,LOS ANGELES,CA,90004,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-8a7,CA0194200,10/26/2019,22:20,LOS ANGELES,LOS ANGELES,CA,90011,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-8b6,CA0194200,10/16/2019,10:23,LOS ANGELES,LOS ANGELES,CA,91411,FALSE,FALSE,FALSE,TRUE,pre_planned,,1,1,1
URSUS-19-4200-2019-8b8,CA0194200,3/4/2019,15:26,LOS ANGELES,LOS ANGELES,CA,90021,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,4,1
URSUS-19-4200-2019-8f8,CA0194200,5/1/2019,13:00,LOS ANGELES,LOS ANGELES,CA,90291,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-925,CA0194200,6/28/2019,19:00,LOS ANGELES,LOS ANGELES,CA,90059,FALSE,FALSE,TRUE,TRUE,in_progress,,3,13,1
URSUS-19-4200-2019-95b,CA0194200,1/12/2019,21:26,LOS ANGELES,LOS ANGELES,CA,90046,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-965,CA0194200,4/2/2019,23:33,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-4200-2019-977,CA0194200,5/13/2019,11:49,LOS ANGELES,LOS ANGELES,CA,90744,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,3,1
URSUS-19-4200-2019-9d8,CA0194200,6/14/2019,19:45,CORONA,RIVERSIDE,CA,92879,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2019-a7c,CA0194200,4/26/2019,10:55,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-4200-2019-aaf,CA0194200,11/29/2019,19:10,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2019-aed,CA0194200,2/26/2019,12:43,LOS ANGELES,LOS ANGELES,CA,91604,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-b09,CA0194200,1/12/2019,21:45,LOS ANGELES,LOS ANGELES,CA,90037,FALSE,FALSE,TRUE,TRUE,in_progress,,1,4,1
URSUS-19-4200-2019-b0e,CA0194200,12/1/2019,02:02,LOS ANGELES,LOS ANGELES,CA,90021,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2019-b51,CA0194200,3/24/2019,02:50,LOS ANGELES,LOS ANGELES,CA,91402,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,5,1
URSUS-19-4200-2019-b89,CA0194200,4/22/2019,06:45,LOS ANGELES,LOS ANGELES,CA,90043,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-ba4,CA0194200,6/6/2019,12:24,LOS ANGELES,LOS ANGELES,CA,90039,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2019-bdc,CA0194200,8/18/2019,23:25,LOS ANGELES,LOS ANGELES,CA,90032,FALSE,FALSE,FALSE,TRUE,in_progress,,1,3,1
URSUS-19-4200-2019-be7,CA0194200,3/13/2019,16:49,LOS ANGELES,LOS ANGELES,CA,90033,FALSE,FALSE,TRUE,FALSE,in_progress,,1,2,1
URSUS-19-4200-2019-c06,CA0194200,11/25/2019,11:21,LOS ANGELES,LOS ANGELES,CA,90028,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-c0e,CA0194200,2/14/2019,03:27,LOS ANGELES,LOS ANGELES,CA,90014,FALSE,FALSE,FALSE,TRUE,consensual,,1,1,1
URSUS-19-4200-2019-c54,CA0194200,1/27/2019,14:10,LOS ANGELES,LOS ANGELES,CA,91402,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4200-2019-d1d,CA0194200,11/17/2019,02:55,PANORAMA CITY,LOS ANGELES,CA,91402,FALSE,FALSE,TRUE,FALSE,call_for_service,,1,2,1
URSUS-19-4200-2019-d1e,CA0194200,4/26/2019,12:55,LOS ANGELES,LOS ANGELES,CA,90006,FALSE,FALSE,TRUE,TRUE,consensual,,1,6,1
URSUS-19-4200-2019-d8d,CA0194200,4/20/2019,21:21,LOS ANGELES,LOS ANGELES,CA,90058,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-4200-2019-de0,CA0194200,5/26/2019,08:07,LOS ANGELES,LOS ANGELES,CA,91335,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-4200-2019-de1,CA0194200,12/21/2019,01:30,LOS ANGELES,LOS ANGELES,CA,90044,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-19-4200-2019-e81,CA0194200,5/27/2019,21:32,LOS ANGELES,LOS ANGELES,CA,90710,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,4,1
URSUS-19-4200-2019-e88,CA0194200,7/25/2019,16:23,LOS ANGELES,LOS ANGELES,CA,90003,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,4,1
URSUS-19-4400-2019-7cf,CA0194400,10/11/2019,16:55,MANHATTAN BEACH,LOS ANGELES,CA,90266,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-4700-2019-2df,CA0194700,3/9/2019,03:03,EAST LOS ANGELES,LOS ANGELES,CA,90022,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-4700-2019-854,CA0194700,5/9/2019,13:32,MONTEBELLO,LOS ANGELES,CA,90640,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,2,1
URSUS-19-5300-2019-2ca,CA0195300,1/11/2019,15:30,PASADENA,LOS ANGELES,CA,91103,FALSE,FALSE,TRUE,TRUE,pre_planned,,1,1,1
URSUS-19-5300-2019-68d,CA0195300,5/2/2019,23:03,ALTADENA,LOS ANGELES,CA,91001,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-5300-2019-8e1,CA0195300,6/21/2019,23:13,PASADENA,LOS ANGELES,CA,91105,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-19-5300-2019-992,CA0195300,5/17/2019,18:27,PASADENA,LOS ANGELES,CA,91103,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,3,1
URSUS-19-5600-2019-3a5,CA0195600,9/15/2019,19:15,REDONDO BEACH,LOS ANGELES,CA,90277,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-19-5600-2019-408,CA0195600,8/19/2019,19:04,REDONDO BEACH,LOS ANGELES,CA,90277,FALSE,FALSE,FALSE,FALSE,call_for_service,,1,1,1
URSUS-19-5600-2019-813,CA0195600,7/12/2019,18:04,REDONDO BEACH,LOS ANGELES,CA,90278,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,2,1
URSUS-19-6500-2019-480,CA0196500,9/12/2019,18:12,SANTA MONICA,LOS ANGELES,CA,90405,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-6500-2019-55e,CA0196500,10/20/2019,23:50,SANTA MONICA,LOS ANGELES,CA,90404,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-19-6500-2019-6e8,CA0196500,10/21/2019,12:30,SANTA MONICA,LOS ANGELES,CA,90403,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6500-2019-80a,CA0196500,9/20/2019,05:45,SANTA MONICA,LOS ANGELES,CA,90404,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6500-2019-b34,CA0196500,12/27/2019,17:54,SANTA MONICA,LOS ANGELES,CA,90402,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6500-2019-d09,CA0196500,7/14/2019,02:10,SANTA MONICA,LOS ANGELES,CA,90405,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6500-2019-d95,CA0196500,9/2/2019,19:05,SANTA MONICA,LOS ANGELES,CA,90401,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-6900-2019-87b,CA0196900,1/29/2019,08:57,SOUTH GATE,LOS ANGELES,CA,90280,FALSE,FALSE,TRUE,TRUE,in_progress,,1,2,1
URSUS-19-7200-2019-f9f,CA0197200,5/14/2019,20:48,TORRANCE,LOS ANGELES,CA,90503,FALSE,FALSE,TRUE,TRUE,civil_disorder,,1,2,1
URSUS-19-7300-2019-1bf,CA0197300,8/4/2019,20:40,MAYWOOD,LOS ANGELES,CA,90270,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,5,1
URSUS-19-7500-2019-069,CA0197500,11/7/2019,02:40,WEST COVINA,LOS ANGELES,CA,91790,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,2,1
URSUS-19-7500-2019-62c,CA0197500,4/22/2019,18:09,ARCADIA,LOS ANGELES,CA,91006,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-7500-2019-a11,CA0197500,8/24/2019,21:54,WEST COVINA,LOS ANGELES,CA,91793,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-19-7600-2019-810,CA0197600,3/3/2019,02:36,WHITTIER,LOS ANGELES,CA,90602,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,3,1
URSUS-20-0200-2019-0de,CA0200200,2/7/2019,22:38,MADERA,MADERA,CA,93638,FALSE,FALSE,FALSE,TRUE,call_for_service,,1,4,1
URSUS-20-0200-2019-a83,CA0200200,1/31/2019,19:14,MADERA,MADERA,CA,93638,FALSE,FALSE,TRUE,TRUE,call_for_service,,1,1,1
URSUS-23-0000-2019-639,CA0230000,10/10/2019,12:54,REDWOOD VALLEY,MENDOCINO,CA,95470,FALSE,FALSE,TRUE,TRUE,in_progress,,1,3,1
URSUS-24-0000-2019-178,CA0240000,9/4/2019,15:17,S DOS PALOS,MERCED,CA,93665,FALSE,FALSE,TRUE,TRUE,in_progress,,1,1,1
URSUS-24-0000-2019-ff1,CA0240000,11/15/2019,18:20,LOS BANOS,MERCED,CA,93635,FALSE,FALSE,FALSE,TRUE,in_progress,,1,1,1
URSUS-24-0600-2019-f9e,CA0240600,7/21/2019,00:53,MERCED,MERCED,CA,95340,FALSE,FALSE,TRUE,TRUE,vehicle_bike_pedestrian,,1,1,1
URSUS-27-0300-2019-38c,CA0270300,6/6/2019,19:59,GONZALES,MONTEREY,CA,93926,FALSE,FALSE,TRUE,TRUE,consensual,,1,3,1
URSUS-27-0800-2019-437,CA0270800,3/1/2019,10:35,SALINAS,MONTEREY,CA,93905,FALSE,FALSE,FALSE,TRUE,in_progress,,1,3,1
URSUS-27-0800-2019-616,CA0270800,2/1/2019,22:29,SALINAS,MONTEREY,CA,93905,FALSE,FALSE,TRUE,TRUE,in_progress,,1,7,1
